Gender,ASJC_2d,Country,Early,Mid,Late,NoAuthors
male,13,Belgium,Top,Top,Middle,21
female,13,Turkey,Middle,Bottom,Middle,1
male,13,Germany,Middle,Top,Middle,72
male,13,Belgium,Bottom,Bottom,Middle,5
male,13,Switzerland,Middle,Bottom,Middle,10
male,13,Czech Republic,Middle,Middle,Middle,46
male,13,Australia,Top,Top,Middle,30
female,13,Spain,Top,Top,Middle,10
male,13,Chile,Bottom,Bottom,Middle,6
female,13,Italy,Top,Bottom,Middle,1
female,13,Slovakia,Bottom,Bottom,Middle,2
female,13,Slovenia,Middle,Middle,Middle,6
female,13,Canada,Top,Top,Middle,13
male,13,Sweden,Middle,Bottom,Middle,7
female,13,United States,Top,Bottom,Middle,3
female,13,Sweden,Bottom,Middle,Middle,12
male,13,Sweden,Bottom,Middle,Middle,19
female,13,Austria,Middle,Middle,Middle,29
female,13,Mexico,Top,Middle,Middle,3
female,13,France,Middle,Top,Middle,18
female,13,Colombia,Bottom,Bottom,Middle,2
male,13,Germany,Top,Bottom,Middle,1
female,13,Sweden,Middle,Bottom,Middle,9
female,13,Italy,Top,Middle,Middle,84
female,13,South Korea,Middle,Middle,Middle,17
female,13,Czech Republic,Middle,Middle,Middle,15
female,13,Turkey,Middle,Middle,Middle,12
female,13,Mexico,Middle,Bottom,Middle,4
male,13,Israel,Bottom,Middle,Middle,14
male,13,Estonia,Middle,Middle,Middle,6
female,13,Mexico,Middle,Middle,Middle,41
female,13,Chile,Bottom,Bottom,Middle,5
male,13,Finland,Bottom,Bottom,Middle,4
female,13,Latvia,Middle,Middle,Middle,1
female,13,Japan,Middle,Top,Middle,16
male,13,Mexico,Middle,Bottom,Middle,10
male,13,Iceland,Bottom,Bottom,Middle,1
female,13,Belgium,Bottom,Middle,Middle,11
male,13,Canada,Middle,Top,Middle,36
female,13,Netherlands,Bottom,Middle,Middle,16
female,13,United Kingdom,Middle,Top,Middle,23
male,13,Austria,Bottom,Middle,Middle,8
male,13,Sweden,Middle,Top,Middle,14
male,13,Switzerland,Middle,Top,Middle,17
male,13,United States,Bottom,Top,Middle,23
female,13,Spain,Top,Middle,Middle,29
male,13,Switzerland,Top,Middle,Middle,33
female,13,United States,Middle,Top,Middle,95
male,13,Austria,Middle,Bottom,Middle,8
female,13,Switzerland,Bottom,Middle,Middle,7
female,13,Latvia,Bottom,Middle,Middle,5
male,13,Iceland,Bottom,Middle,Middle,2
male,13,Austria,Middle,Top,Middle,11
female,13,Greece,Middle,Middle,Middle,29
female,13,Costa Rica,Middle,Middle,Middle,1
male,13,Turkey,Top,Middle,Middle,4
male,13,Norway,Bottom,Middle,Middle,11
male,13,Australia,Top,Middle,Middle,24
male,13,Lithuania,Middle,Middle,Middle,7
female,13,Colombia,Top,Middle,Middle,1
male,13,Slovenia,Middle,Middle,Middle,11
male,13,Netherlands,Middle,Top,Middle,25
female,13,Portugal,Top,Top,Middle,4
male,13,Portugal,Middle,Top,Middle,4
male,13,Slovakia,Bottom,Middle,Middle,3
female,13,Chile,Middle,Bottom,Middle,3
male,13,Austria,Top,Middle,Middle,21
male,13,Spain,Top,Middle,Middle,43
male,13,Denmark,Middle,Bottom,Middle,8
male,13,France,Top,Bottom,Middle,1
female,13,Sweden,Top,Middle,Middle,8
female,13,Lithuania,Bottom,Bottom,Middle,2
male,13,France,Bottom,Top,Middle,4
female,13,Switzerland,Middle,Middle,Middle,40
female,13,Greece,Middle,Bottom,Middle,6
female,13,Norway,Bottom,Bottom,Middle,6
male,13,Greece,Middle,Bottom,Middle,3
female,13,Ireland,Bottom,Bottom,Middle,1
female,13,Belgium,Top,Middle,Middle,13
female,13,Germany,Middle,Top,Middle,10
male,13,Finland,Middle,Middle,Middle,38
male,13,Spain,Middle,Top,Middle,28
male,13,Greece,Top,Middle,Middle,10
female,13,Hungary,Bottom,Middle,Middle,10
male,13,Lithuania,Bottom,Bottom,Middle,1
female,13,Canada,Middle,Top,Middle,9
male,13,Norway,Bottom,Bottom,Middle,2
female,13,Slovakia,Middle,Middle,Middle,9
male,13,Greece,Bottom,Bottom,Middle,6
female,13,Australia,Top,Middle,Middle,9
male,13,Denmark,Top,Middle,Middle,16
male,13,Australia,Middle,Top,Middle,28
male,13,South Korea,Middle,Top,Middle,22
female,13,Austria,Top,Middle,Middle,4
male,13,Portugal,Top,Middle,Middle,2
male,13,South Korea,Top,Top,Middle,34
female,13,Estonia,Middle,Middle,Middle,5
female,13,Slovakia,Middle,Bottom,Middle,2
female,13,Austria,Middle,Top,Middle,2
male,13,Ireland,Bottom,Middle,Middle,6
male,13,Netherlands,Top,Top,Middle,45
female,13,Israel,Middle,Top,Middle,4
male,13,Portugal,Middle,Bottom,Middle,1
male,13,Switzerland,Bottom,Top,Middle,2
male,13,Turkey,Middle,Top,Middle,2
female,13,Hungary,Middle,Bottom,Middle,6
male,13,Turkey,Bottom,Middle,Middle,3
male,13,Denmark,Top,Top,Middle,15
female,13,Norway,Bottom,Middle,Middle,11
female,13,Czech Republic,Bottom,Bottom,Middle,4
female,13,Finland,Top,Middle,Middle,7
male,13,Austria,Top,Top,Middle,10
male,13,Estonia,Bottom,Middle,Middle,5
female,13,Japan,Top,Top,Middle,11
male,13,Slovakia,Middle,Bottom,Middle,3
male,13,Hungary,Top,Middle,Middle,4
male,13,Luxembourg,Middle,Middle,Middle,1
female,13,Finland,Top,Top,Middle,5
male,13,Denmark,Middle,Top,Middle,12
male,13,Denmark,Top,Bottom,Middle,3
male,13,Costa Rica,Bottom,Bottom,Middle,1
female,13,Denmark,Top,Top,Middle,3
male,13,Czech Republic,Middle,Bottom,Middle,2
female,13,Luxembourg,Middle,Middle,Middle,1
female,13,Finland,Middle,Top,Middle,6
male,13,Germany,Bottom,Top,Middle,3
female,13,Netherlands,Top,Middle,Middle,4
male,13,Portugal,Bottom,Middle,Middle,7
female,13,Switzerland,Top,Middle,Middle,4
female,13,Sweden,Top,Top,Middle,6
female,13,Portugal,Top,Middle,Middle,4
female,13,Italy,Top,Top,Middle,19
female,13,South Korea,Top,Middle,Middle,2
female,13,Italy,Middle,Top,Middle,23
female,13,Denmark,Bottom,Middle,Middle,3
male,13,Slovakia,Top,Bottom,Middle,1
male,13,Luxembourg,Middle,Bottom,Middle,1
female,13,Lithuania,Bottom,Middle,Middle,1
female,13,Israel,Top,Top,Middle,3
male,13,Iceland,Middle,Bottom,Middle,1
male,13,Japan,Bottom,Top,Middle,7
female,13,United States,Bottom,Top,Middle,4
female,13,Portugal,Middle,Bottom,Middle,1
female,13,Norway,Top,Middle,Middle,1
female,13,Belgium,Top,Top,Middle,5
female,13,Slovenia,Bottom,Middle,Middle,1
female,13,Netherlands,Top,Top,Middle,5
female,13,Colombia,Bottom,Middle,Middle,2
female,13,Switzerland,Middle,Bottom,Middle,4
female,13,Finland,Bottom,Middle,Middle,6
male,13,Mexico,Top,Middle,Middle,8
female,13,Germany,Top,Bottom,Middle,3
male,13,Turkey,Top,Top,Middle,3
female,13,Poland,Top,Middle,Middle,3
female,13,South Korea,Bottom,Middle,Middle,1
male,13,Spain,Top,Top,Middle,24
female,13,Czech Republic,Top,Middle,Middle,2
male,13,Costa Rica,Middle,Middle,Middle,1
male,13,Spain,Top,Bottom,Middle,1
male,13,New Zealand,Middle,Top,Middle,7
male,13,Slovenia,Bottom,Bottom,Middle,1
female,13,Latvia,Bottom,Bottom,Middle,1
male,13,United Kingdom,Bottom,Top,Middle,4
female,13,Ireland,Middle,Top,Middle,4
female,13,Slovakia,Top,Middle,Middle,1
male,13,Israel,Middle,Top,Middle,9
male,13,Lithuania,Top,Top,Middle,1
male,13,Chile,Top,Middle,Middle,1
male,13,South Korea,Top,Bottom,Middle,2
female,13,United Kingdom,Bottom,Top,Middle,1
male,13,Mexico,Top,Top,Middle,3
male,13,Hungary,Middle,Top,Middle,2
female,13,Spain,Middle,Top,Middle,9
female,13,Israel,Bottom,Top,Middle,1
male,13,Norway,Top,Top,Middle,4
male,13,Norway,Middle,Top,Middle,6
female,13,Australia,Top,Top,Middle,2
male,13,Netherlands,Bottom,Top,Middle,2
female,13,South Korea,Middle,Top,Middle,1
male,13,Portugal,Top,Top,Middle,8
male,13,Estonia,Bottom,Bottom,Middle,2
female,13,Hungary,Top,Top,Middle,1
male,13,Iceland,Middle,Top,Middle,2
female,13,Netherlands,Middle,Top,Middle,6
male,13,Canada,Top,Bottom,Middle,1
female,13,Slovenia,Middle,Bottom,Middle,1
male,13,Iceland,Middle,Middle,Middle,1
female,13,Spain,Top,Bottom,Middle,1
male,13,Latvia,Bottom,Bottom,Middle,2
female,13,Iceland,Middle,Middle,Middle,1
female,13,Australia,Middle,Top,Middle,6
male,13,Colombia,Top,Middle,Middle,1
male,13,Slovenia,Top,Middle,Middle,1
male,13,Greece,Middle,Top,Middle,2
female,13,New Zealand,Middle,Bottom,Middle,2
male,13,Finland,Bottom,Middle,Middle,3
male,13,Australia,Bottom,Top,Middle,1
male,13,Poland,Middle,Top,Middle,3
male,13,Slovakia,Top,Middle,Middle,4
male,13,Ireland,Top,Top,Middle,6
female,13,South Korea,Top,Top,Middle,6
female,13,Sweden,Middle,Top,Middle,2
female,13,Belgium,Middle,Top,Middle,3
female,13,Ireland,Middle,Bottom,Middle,1
male,13,Poland,Top,Top,Middle,4
female,13,Turkey,Top,Top,Middle,1
female,13,Poland,Middle,Top,Middle,3
male,13,Australia,Top,Bottom,Middle,2
female,13,New Zealand,Top,Top,Middle,1
female,13,Greece,Middle,Top,Middle,2
female,13,New Zealand,Middle,Top,Middle,2
female,13,Ireland,Top,Middle,Middle,2
female,13,Luxembourg,Bottom,Middle,Middle,1
female,13,Turkey,Middle,Top,Middle,2
male,13,Finland,Top,Top,Middle,5
female,13,Norway,Top,Top,Middle,2
female,13,Ireland,Top,Top,Middle,1
female,13,Denmark,Middle,Top,Middle,3
male,13,Slovenia,Top,Top,Middle,3
female,13,Ireland,Bottom,Middle,Middle,1
male,13,Ireland,Middle,Top,Middle,1
female,13,Italy,Bottom,Top,Middle,2
male,13,Greece,Top,Top,Middle,2
male,13,Czech Republic,Top,Middle,Middle,2
female,13,Czech Republic,Middle,Top,Middle,1
female,13,Slovenia,Middle,Top,Middle,1
female,13,Switzerland,Top,Top,Middle,3
male,13,Iceland,Top,Middle,Middle,1
female,13,Austria,Bottom,Bottom,Middle,2
male,13,Hungary,Top,Top,Middle,1
female,13,Hungary,Top,Middle,Middle,1
female,13,Portugal,Middle,Top,Middle,3
male,13,Mexico,Middle,Top,Middle,1
female,13,South Korea,Bottom,Bottom,Middle,1
female,13,France,Bottom,Top,Middle,1
male,13,Luxembourg,Bottom,Middle,Middle,1
female,13,Switzerland,Middle,Top,Middle,2
female,13,Iceland,Top,Middle,Middle,1
male,13,Czech Republic,Middle,Top,Middle,1
female,13,Austria,Top,Top,Middle,2
female,13,Estonia,Middle,Top,Middle,1
male,13,Turkey,Top,Bottom,Middle,1
female,13,Lithuania,Middle,Middle,Middle,1
female,13,Greece,Top,Top,Middle,1
male,13,Chile,Middle,Top,Middle,1
male,13,Spain,Middle,Middle,Top,59
male,13,United States,Middle,Middle,Top,424
male,13,Australia,Top,Top,Top,81
male,13,Finland,Top,Top,Top,15
male,13,United States,Top,Top,Top,978
male,13,Canada,Top,Top,Top,99
male,13,Japan,Bottom,Bottom,Top,9
female,13,Italy,Middle,Middle,Top,153
female,13,Germany,Middle,Middle,Top,41
male,13,Germany,Bottom,Middle,Top,17
female,13,Canada,Middle,Top,Top,19
male,13,United States,Middle,Top,Top,538
male,13,United Kingdom,Bottom,Middle,Top,17
female,13,France,Bottom,Bottom,Top,1
male,13,France,Bottom,Middle,Top,9
male,13,France,Middle,Middle,Top,95
male,13,United Kingdom,Middle,Middle,Top,128
male,13,Japan,Top,Top,Top,296
female,13,Australia,Middle,Top,Top,19
female,13,Spain,Middle,Top,Top,15
female,13,France,Middle,Middle,Top,38
female,13,United States,Middle,Middle,Top,168
male,13,Canada,Middle,Middle,Top,53
male,13,Switzerland,Middle,Top,Top,26
male,13,Belgium,Top,Top,Top,49
male,13,Australia,Bottom,Middle,Top,12
female,13,South Korea,Top,Top,Top,7
male,13,United States,Bottom,Middle,Top,93
male,13,Japan,Middle,Middle,Top,161
male,13,Germany,Middle,Top,Top,170
male,13,Italy,Middle,Top,Top,66
female,13,United States,Top,Top,Top,178
male,13,United States,Middle,Bottom,Top,24
female,13,France,Top,Middle,Top,6
male,13,Sweden,Middle,Middle,Top,25
male,13,Italy,Middle,Middle,Top,112
female,13,Canada,Top,Middle,Top,4
male,13,Australia,Middle,Bottom,Top,1
female,13,Spain,Middle,Middle,Top,30
female,13,Japan,Middle,Middle,Top,18
female,13,Poland,Bottom,Middle,Top,6
male,13,Germany,Top,Top,Top,394
female,13,Italy,Middle,Top,Top,52
male,13,Canada,Bottom,Middle,Top,9
female,13,Poland,Middle,Middle,Top,13
male,13,Australia,Middle,Middle,Top,59
male,13,Japan,Top,Middle,Top,57
male,13,South Korea,Top,Top,Top,76
male,13,Mexico,Middle,Middle,Top,7
female,13,Japan,Top,Middle,Top,6
male,13,Norway,Top,Middle,Top,1
female,13,Canada,Middle,Middle,Top,13
male,13,Denmark,Middle,Middle,Top,12
male,13,South Korea,Middle,Middle,Top,8
male,13,Spain,Top,Middle,Top,14
male,13,Austria,Top,Middle,Top,6
male,13,Spain,Top,Top,Top,63
male,13,Sweden,Top,Top,Top,54
male,13,Japan,Bottom,Middle,Top,32
male,13,Germany,Middle,Middle,Top,124
female,13,Netherlands,Middle,Middle,Top,10
female,13,Belgium,Middle,Middle,Top,9
female,13,Australia,Middle,Middle,Top,26
male,13,Netherlands,Middle,Middle,Top,41
female,13,Japan,Top,Top,Top,16
female,13,France,Bottom,Middle,Top,13
female,13,Japan,Middle,Top,Top,11
male,13,United Kingdom,Top,Top,Top,231
male,13,Italy,Bottom,Top,Top,5
male,13,Japan,Middle,Top,Top,152
male,13,Denmark,Middle,Bottom,Top,2
male,13,Chile,Middle,Top,Top,2
female,13,Norway,Middle,Middle,Top,5
male,13,United States,Top,Middle,Top,136
female,13,United Kingdom,Top,Top,Top,48
female,13,Portugal,Middle,Top,Top,11
female,13,Denmark,Middle,Middle,Top,4
female,13,United Kingdom,Middle,Top,Top,34
male,13,Germany,Bottom,Top,Top,14
female,13,United States,Middle,Top,Top,142
female,13,United Kingdom,Middle,Middle,Top,47
male,13,Finland,Middle,Middle,Top,6
male,13,New Zealand,Top,Middle,Top,3
male,13,Poland,Top,Top,Top,10
male,13,Israel,Middle,Middle,Top,18
male,13,Germany,Top,Middle,Top,49
female,13,Portugal,Middle,Middle,Top,4
male,13,Italy,Top,Top,Top,125
male,13,United Kingdom,Bottom,Bottom,Top,5
male,13,United Kingdom,Middle,Bottom,Top,6
female,13,Italy,Top,Top,Top,63
male,13,Austria,Bottom,Middle,Top,1
male,13,United States,Bottom,Bottom,Top,39
male,13,Austria,Middle,Middle,Top,11
female,13,Germany,Top,Middle,Top,7
female,13,Czech Republic,Middle,Bottom,Top,1
male,13,Hungary,Middle,Middle,Top,14
male,13,Greece,Middle,Middle,Top,11
male,13,United Kingdom,Middle,Top,Top,118
male,13,Spain,Middle,Top,Top,48
male,13,Poland,Middle,Bottom,Top,3
female,13,France,Middle,Bottom,Top,2
male,13,Netherlands,Middle,Top,Top,70
male,13,Australia,Middle,Top,Top,51
male,13,Portugal,Middle,Middle,Top,8
male,13,Australia,Top,Middle,Top,16
female,13,Spain,Top,Top,Top,17
male,13,South Korea,Middle,Top,Top,31
female,13,United States,Bottom,Middle,Top,31
male,13,France,Top,Top,Top,87
male,13,Canada,Middle,Top,Top,71
female,13,Japan,Bottom,Middle,Top,2
male,13,Turkey,Top,Middle,Top,1
female,13,Colombia,Bottom,Middle,Top,1
male,13,Denmark,Top,Top,Top,37
male,13,Japan,Middle,Bottom,Top,5
female,13,Germany,Top,Top,Top,51
male,13,Germany,Middle,Bottom,Top,4
female,13,South Korea,Middle,Top,Top,3
female,13,Lithuania,Middle,Middle,Top,2
male,13,Ireland,Top,Top,Top,16
female,13,Czech Republic,Middle,Top,Top,4
male,13,France,Top,Middle,Top,15
female,13,Germany,Middle,Top,Top,38
female,13,Czech Republic,Top,Top,Top,1
male,13,Portugal,Bottom,Bottom,Top,1
female,13,United States,Top,Middle,Top,23
male,13,Slovakia,Middle,Middle,Top,2
female,13,United Kingdom,Top,Middle,Top,9
male,13,Portugal,Top,Middle,Top,1
female,13,Netherlands,Bottom,Middle,Top,4
male,13,Netherlands,Top,Middle,Top,9
female,13,Italy,Bottom,Middle,Top,22
male,13,Israel,Top,Middle,Top,2
female,13,United Kingdom,Bottom,Middle,Top,10
male,13,France,Middle,Top,Top,58
female,13,France,Middle,Top,Top,24
male,13,Chile,Middle,Middle,Top,13
female,13,Italy,Middle,Bottom,Top,6
male,13,Italy,Top,Middle,Top,37
male,13,Israel,Top,Top,Top,15
male,13,Finland,Middle,Top,Top,8
female,13,United States,Middle,Bottom,Top,5
female,13,Japan,Bottom,Bottom,Top,1
male,13,Czech Republic,Bottom,Bottom,Top,2
male,13,United States,Bottom,Top,Top,32
female,13,Israel,Bottom,Top,Top,1
female,13,Austria,Middle,Middle,Top,6
female,13,Switzerland,Middle,Middle,Top,4
male,13,Belgium,Middle,Middle,Top,9
female,13,Mexico,Middle,Top,Top,2
female,13,Israel,Middle,Middle,Top,5
male,13,New Zealand,Bottom,Middle,Top,1
male,13,Luxembourg,Middle,Middle,Top,2
male,13,Mexico,Top,Top,Top,4
male,13,Switzerland,Middle,Middle,Top,17
male,13,Austria,Middle,Top,Top,14
male,13,Austria,Top,Top,Top,43
male,13,Canada,Top,Middle,Top,11
female,13,Canada,Bottom,Bottom,Top,2
male,13,Poland,Middle,Middle,Top,17
male,13,Spain,Bottom,Middle,Top,6
female,13,Netherlands,Middle,Top,Top,15
female,13,Canada,Bottom,Middle,Top,2
female,13,Italy,Top,Middle,Top,18
male,13,Denmark,Middle,Top,Top,15
female,13,Germany,Bottom,Middle,Top,8
male,13,Estonia,Bottom,Middle,Top,1
male,13,Italy,Bottom,Middle,Top,13
female,13,Italy,Bottom,Top,Top,3
male,13,Norway,Top,Top,Top,14
male,13,Netherlands,Top,Top,Top,93
female,13,Portugal,Top,Top,Top,7
female,13,New Zealand,Middle,Top,Top,3
male,13,Israel,Middle,Top,Top,13
male,13,Sweden,Middle,Top,Top,25
male,13,Italy,Bottom,Bottom,Top,4
female,13,Poland,Top,Middle,Top,1
female,13,Portugal,Bottom,Middle,Top,3
male,13,Denmark,Top,Middle,Top,4
male,13,Norway,Middle,Middle,Top,12
male,13,New Zealand,Middle,Middle,Top,14
female,13,Chile,Middle,Middle,Top,3
male,13,Mexico,Middle,Top,Top,3
male,13,Czech Republic,Middle,Top,Top,8
female,13,Sweden,Top,Top,Top,10
female,13,Ireland,Bottom,Middle,Top,1
female,13,Mexico,Top,Top,Top,1
female,13,Poland,Bottom,Bottom,Top,1
female,13,Belgium,Bottom,Middle,Top,3
female,13,Sweden,Middle,Top,Top,8
male,13,Greece,Top,Top,Top,11
male,13,United States,Top,Bottom,Top,4
female,13,United States,Bottom,Top,Top,13
male,13,Portugal,Middle,Top,Top,9
female,13,Australia,Bottom,Bottom,Top,1
male,13,Ireland,Top,Middle,Top,2
female,13,Slovenia,Middle,Middle,Top,2
female,13,Spain,Bottom,Middle,Top,7
male,13,United Kingdom,Top,Middle,Top,34
male,13,Finland,Top,Middle,Top,5
female,13,Sweden,Middle,Middle,Top,6
male,13,Switzerland,Top,Top,Top,44
female,13,Denmark,Middle,Top,Top,6
male,13,Belgium,Middle,Top,Top,21
male,13,Sweden,Bottom,Middle,Top,2
male,13,Ireland,Middle,Top,Top,8
male,13,Netherlands,Bottom,Top,Top,1
male,13,Portugal,Bottom,Top,Top,1
female,13,Netherlands,Top,Middle,Top,1
male,13,Ireland,Middle,Middle,Top,3
male,13,Slovakia,Top,Middle,Top,1
female,13,Belgium,Middle,Top,Top,9
male,13,Chile,Top,Top,Top,3
female,13,France,Top,Top,Top,23
female,13,Netherlands,Top,Top,Top,13
female,13,Mexico,Bottom,Middle,Top,1
male,13,Belgium,Top,Middle,Top,1
female,13,Australia,Bottom,Middle,Top,4
female,13,Finland,Top,Top,Top,9
female,13,Slovenia,Top,Top,Top,3
male,13,Portugal,Top,Top,Top,15
female,13,Iceland,Bottom,Top,Top,1
male,13,Czech Republic,Middle,Middle,Top,6
female,13,Spain,Top,Middle,Top,3
female,13,Australia,Top,Top,Top,13
female,13,Spain,Middle,Bottom,Top,2
female,13,Germany,Middle,Bottom,Top,3
female,13,Switzerland,Top,Top,Top,5
female,13,Italy,Top,Bottom,Top,1
female,13,Italy,Bottom,Bottom,Top,3
female,13,Finland,Middle,Middle,Top,9
female,13,Belgium,Top,Top,Top,16
male,13,Netherlands,Bottom,Middle,Top,6
female,13,Israel,Middle,Top,Top,1
female,13,Germany,Bottom,Top,Top,3
male,13,South Korea,Bottom,Middle,Top,5
male,13,Belgium,Bottom,Bottom,Top,2
male,13,Switzerland,Top,Middle,Top,4
male,13,Finland,Bottom,Bottom,Top,1
female,13,Portugal,Top,Middle,Top,1
female,13,United Kingdom,Middle,Bottom,Top,4
male,13,New Zealand,Top,Top,Top,11
male,13,Germany,Bottom,Bottom,Top,5
male,13,Switzerland,Bottom,Bottom,Top,1
female,13,Norway,Middle,Top,Top,3
female,13,Germany,Bottom,Bottom,Top,1
male,13,Norway,Middle,Top,Top,5
female,13,Chile,Bottom,Middle,Top,1
male,13,Spain,Bottom,Bottom,Top,4
female,13,Switzerland,Top,Middle,Top,1
male,13,Australia,Bottom,Bottom,Top,3
male,13,Switzerland,Middle,Bottom,Top,1
female,13,Israel,Top,Top,Top,5
male,13,Greece,Top,Middle,Top,3
female,13,Sweden,Bottom,Bottom,Top,1
male,13,Poland,Middle,Top,Top,8
male,13,South Korea,Bottom,Top,Top,1
male,13,Chile,Bottom,Middle,Top,3
male,13,South Korea,Bottom,Bottom,Top,1
female,13,United Kingdom,Bottom,Bottom,Top,2
male,13,Switzerland,Bottom,Middle,Top,3
male,13,Iceland,Top,Top,Top,2
female,13,Finland,Middle,Top,Top,5
male,13,Denmark,Bottom,Middle,Top,2
male,13,Latvia,Middle,Top,Top,1
female,13,Denmark,Top,Middle,Top,1
female,13,United States,Bottom,Bottom,Top,5
male,13,Sweden,Top,Middle,Top,4
male,13,South Korea,Top,Middle,Top,5
female,13,Mexico,Middle,Bottom,Top,1
male,13,Czech Republic,Bottom,Top,Top,2
male,13,Mexico,Middle,Bottom,Top,1
male,13,Czech Republic,Bottom,Middle,Top,1
male,13,Poland,Bottom,Middle,Top,4
female,13,Czech Republic,Bottom,Middle,Top,2
male,13,Lithuania,Middle,Middle,Top,1
female,13,Hungary,Top,Middle,Top,1
male,13,Slovenia,Middle,Middle,Top,2
female,13,Austria,Middle,Top,Top,4
female,13,Czech Republic,Middle,Middle,Top,2
female,13,Canada,Top,Top,Top,18
female,13,Austria,Top,Top,Top,6
female,13,South Korea,Middle,Middle,Top,1
female,13,Poland,Middle,Top,Top,7
female,13,Israel,Bottom,Middle,Top,1
female,13,Ireland,Top,Top,Top,5
female,13,Finland,Bottom,Middle,Top,1
male,13,Greece,Middle,Top,Top,2
male,13,United Kingdom,Bottom,Top,Top,4
male,13,Poland,Bottom,Bottom,Top,1
female,13,Hungary,Middle,Middle,Top,2
female,13,Luxembourg,Middle,Top,Top,1
male,13,Japan,Bottom,Top,Top,2
male,13,Italy,Middle,Bottom,Top,2
female,13,Australia,Top,Middle,Top,3
female,13,Chile,Middle,Top,Top,1
male,13,Hungary,Top,Top,Top,4
male,13,Czech Republic,Top,Top,Top,8
male,13,Canada,Bottom,Top,Top,5
male,13,Lithuania,Middle,Top,Top,1
male,13,Slovenia,Top,Top,Top,5
female,13,Turkey,Top,Top,Top,1
female,13,Denmark,Top,Top,Top,6
female,13,Poland,Top,Top,Top,3
female,13,Greece,Bottom,Middle,Top,1
male,13,Estonia,Middle,Top,Top,2
male,13,France,Middle,Bottom,Top,1
female,13,Sweden,Bottom,Middle,Top,2
female,13,Israel,Top,Middle,Top,1
male,13,Luxembourg,Middle,Top,Top,1
female,13,Denmark,Middle,Bottom,Top,1
female,13,Denmark,Bottom,Middle,Top,2
female,13,Turkey,Bottom,Bottom,Top,1
female,13,Ireland,Middle,Middle,Top,1
male,13,Switzerland,Bottom,Top,Top,1
male,13,Netherlands,Bottom,Bottom,Top,2
female,13,New Zealand,Middle,Middle,Top,3
female,13,Greece,Middle,Middle,Top,4
male,13,Sweden,Middle,Bottom,Top,1
male,13,Mexico,Bottom,Top,Top,1
female,13,Portugal,Bottom,Top,Top,3
male,13,Australia,Bottom,Top,Top,1
male,13,Sweden,Bottom,Top,Top,1
female,13,South Korea,Bottom,Top,Top,3
